 2022-02-28 01:42:02.04956 ,ETHUSD,2667.07
 2022-02-28 01:43:02.274064,ETHUSD,2670.77
 2022-02-28 01:44:02.03502 ,ETHUSD,2669.06
 2022-02-28 01:45:01.90338 ,ETHUSD,2671.78
 2022-02-28 01:46:01.664684,ETHUSD,   2673
 2022-02-28 01:47:02.151302,ETHUSD,2670.48
 2022-02-28 01:48:01.86882 ,ETHUSD,2674.02
 2022-02-28 01:49:02.11398 ,ETHUSD,2675.14
 2022-02-28 01:50:01.883292,ETHUSD,2675.55
 2022-02-28 01:51:01.831893,ETHUSD,2673.73
 2022-02-28 01:52:01.63001 ,ETHUSD,2668.13
 2022-02-28 01:53:02.501327,ETHUSD,2663.39
 2022-02-28 01:54:02.288738,ETHUSD,2663.01
 2022-02-28 01:55:01.915871,ETHUSD,2659.74
 2022-02-28 01:56:01.7501  ,ETHUSD,2659.45
 2022-02-28 01:57:01.806379,ETHUSD,2656.41
 2022-02-28 01:58:02.532177,ETHUSD,2654.08
 2022-02-28 01:59:01.729793,ETHUSD,2649.94
 2022-02-28 02:00:02.572847,ETHUSD,2645.88
 2022-02-28 02:01:01.947215,ETHUSD,2645.51
 2022-02-28 02:02:01.791983,ETHUSD,2645.62
 2022-02-28 02:03:01.900268,ETHUSD,2649.13
 2022-02-28 02:04:02.265379,ETHUSD,2651.21
 2022-02-28 02:05:01.943671,ETHUSD,2650.14
 2022-02-28 02:06:01.724528,ETHUSD,2653.04
 2022-02-28 02:07:01.708821,ETHUSD,   2653
 2022-02-28 02:08:02.525431,ETHUSD,2652.66
 2022-02-28 02:09:01.859723,ETHUSD,2649.05
 2022-02-28 02:10:02.57533 ,ETHUSD,2648.51
 2022-02-28 02:11:02.512504,ETHUSD,2642.31
 2022-02-28 02:12:02.285347,ETHUSD,2640.17
 2022-02-28 02:13:02.025402,ETHUSD,2640.44
 2022-02-28 02:14:01.833363,ETHUSD,2640.59
 2022-02-28 02:15:02.514596,ETHUSD,2637.15
 2022-02-28 02:16:02.279382,ETHUSD,2636.24
 2022-02-28 02:17:01.842471,ETHUSD,2639.43
 2022-02-28 02:18:02.560654,ETHUSD,2639.37
 2022-02-28 02:19:01.655685,ETHUSD,2641.17
 2022-02-28 02:20:02.487687,ETHUSD,2638.44
 2022-02-28 02:21:01.818977,ETHUSD,2637.67
 2022-02-28 02:22:02.612027,ETHUSD,2638.28
 2022-02-28 02:23:02.329997,ETHUSD,2641.43
 2022-02-28 02:24:02.051518,ETHUSD,2640.12
 2022-02-28 02:25:01.962782,ETHUSD,2640.95
 2022-02-28 02:26:01.755478,ETHUSD,2639.08
 2022-02-28 02:27:01.590452,ETHUSD,2639.05
 2022-02-28 02:28:02.45932 ,ETHUSD,2639.01
 2022-02-28 02:29:02.490838,ETHUSD,2637.87
 2022-02-28 02:30:02.260581,ETHUSD,2641.81
 2022-02-28 02:31:02.12618 ,ETHUSD,2639.03
 2022-02-28 02:32:01.947426,ETHUSD,2633.04
 2022-02-28 02:33:02.36632 ,ETHUSD,2633.05
 2022-02-28 02:34:02.07895 ,ETHUSD,2635.22
 2022-02-28 02:35:02.167225,ETHUSD,2635.14
 2022-02-28 02:36:01.922896,ETHUSD,2636.72
 2022-02-28 02:37:02.104815,ETHUSD,2638.37
 2022-02-28 02:38:01.935426,ETHUSD,2640.56
 2022-02-28 02:39:01.980078,ETHUSD,2640.04
 2022-02-28 02:40:01.744415,ETHUSD,2638.65
 2022-02-28 02:41:02.352815,ETHUSD,2636.68
 2022-02-28 02:42:02.109527,ETHUSD,2637.12
 2022-02-28 02:43:01.724822,ETHUSD,2635.04
 2022-02-28 02:44:02.507276,ETHUSD,2635.37
 2022-02-28 02:45:02.243793,ETHUSD,2629.07
 2022-02-28 02:46:01.723643,ETHUSD,2630.56
 2022-02-28 02:47:01.554305,ETHUSD,2621.77
 2022-02-28 02:48:02.364473,ETHUSD,2608.21
 2022-02-28 02:49:01.719311,ETHUSD, 2603.8
 2022-02-28 02:50:02.447737,ETHUSD,2602.71
 2022-02-28 02:51:02.030915,ETHUSD,2607.78
 2022-02-28 02:52:01.80608 ,ETHUSD, 2605.3
 2022-02-28 02:53:02.170346,ETHUSD,2604.84
 2022-02-28 02:54:01.902986,ETHUSD,   2599
 2022-02-28 02:55:01.812045,ETHUSD,2602.78
 2022-02-28 02:56:02.575854,ETHUSD,2604.37
 2022-02-28 02:57:02.299608,ETHUSD,2600.92
 2022-02-28 02:58:02.004074,ETHUSD,2605.75
 2022-02-28 02:59:02.02389 ,ETHUSD,2607.94
 2022-02-28 03:00:01.89637 ,ETHUSD,2613.52
 2022-02-28 03:01:02.143787,ETHUSD,2609.34
 2022-02-28 03:02:01.853713,ETHUSD,2608.16
 2022-02-28 03:03:02.408753,ETHUSD,2610.49
 2022-02-28 03:04:02.13084 ,ETHUSD,2614.43
 2022-02-28 03:05:02.180573,ETHUSD, 2614.8
 2022-02-28 03:06:01.909198,ETHUSD,2616.41
 2022-02-28 03:07:01.884601,ETHUSD,2614.78
 2022-02-28 03:08:01.655215,ETHUSD,2615.78
 2022-02-28 03:09:02.234463,ETHUSD,2614.55
 2022-02-28 03:10:01.967912,ETHUSD,2607.15
 2022-02-28 03:11:01.90184 ,ETHUSD,2603.05
 2022-02-28 03:12:01.611355,ETHUSD,2606.65
 2022-02-28 03:13:01.635627,ETHUSD,2607.19
 2022-02-28 03:14:02.376218,ETHUSD, 2607.9
 2022-02-28 03:15:02.066572,ETHUSD,2610.51
 2022-02-28 03:16:01.880421,ETHUSD,2609.46
 2022-02-28 03:17:01.780184,ETHUSD,2605.64
 2022-02-28 03:18:02.550498,ETHUSD,2605.61
 2022-02-28 03:19:02.44738 ,ETHUSD,2602.73
 2022-02-28 03:20:02.271196,ETHUSD,2605.11
 2022-02-28 03:21:02.015851,ETHUSD, 2600.5
 2022-02-28 03:22:01.985059,ETHUSD, 2605.1
 2022-02-28 03:23:02.124288,ETHUSD,2606.15
 2022-02-28 03:24:01.859069,ETHUSD,2611.59
 2022-02-28 03:25:01.944937,ETHUSD,2611.71
 2022-02-28 03:26:01.773624,ETHUSD,2614.25
 2022-02-28 03:27:02.608476,ETHUSD, 2616.3
 2022-02-28 03:28:02.355795,ETHUSD,2617.09
 2022-02-28 03:29:02.023666,ETHUSD,2616.54
 2022-02-28 03:30:01.814391,ETHUSD,2616.83
 2022-02-28 03:31:02.071307,ETHUSD,2616.47
 2022-02-28 03:32:01.811968,ETHUSD,2619.87
 2022-02-28 03:33:02.059805,ETHUSD,2617.85
 2022-02-28 03:34:01.758888,ETHUSD,2618.36
 2022-02-28 03:35:01.575906,ETHUSD,2618.54
 2022-02-28 03:36:02.289987,ETHUSD,2615.95
 2022-02-28 03:37:02.246456,ETHUSD,2614.74
 2022-02-28 03:38:02.011011,ETHUSD,2610.65
 2022-02-28 03:39:02.084335,ETHUSD,2613.63
 2022-02-28 03:40:01.878711,ETHUSD,2614.99
 2022-02-28 03:41:02.396565,ETHUSD,2611.27
 2022-02-28 03:42:02.10755 ,ETHUSD,2613.74
 2022-02-28 03:43:01.709199,ETHUSD,2616.98
 2022-02-28 03:44:02.470648,ETHUSD,2618.43
 2022-02-28 03:45:02.054699,ETHUSD,2618.29
 2022-02-28 03:46:01.865204,ETHUSD,2614.32
 2022-02-28 03:47:01.670328,ETHUSD,2612.29
 2022-02-28 03:48:02.500028,ETHUSD,2614.18
 2022-02-28 03:49:02.191959,ETHUSD,2614.41
 2022-02-28 03:50:02.172942,ETHUSD,2613.83
 2022-02-28 03:51:01.788945,ETHUSD,2616.82
 2022-02-28 03:52:02.577443,ETHUSD,2611.34
 2022-02-28 03:53:02.274569,ETHUSD,2614.31
 2022-02-28 03:54:02.0133  ,ETHUSD,2613.57
 2022-02-28 03:55:01.560655,ETHUSD,2610.23
 2022-02-28 03:56:02.313253,ETHUSD,2610.71
 2022-02-28 03:57:01.548586,ETHUSD,2611.88
 2022-02-28 03:58:02.273639,ETHUSD,2611.62
 2022-02-28 03:59:01.976429,ETHUSD,2609.12
 2022-02-28 04:00:02.070157,ETHUSD, 2608.9
 2022-02-28 04:01:01.785942,ETHUSD,2614.66
 2022-02-28 04:02:02.507016,ETHUSD,2616.66
 2022-02-28 04:03:01.641649,ETHUSD,2616.76
 2022-02-28 04:04:02.457131,ETHUSD,2617.01
 2022-02-28 04:05:01.8558  ,ETHUSD,2616.28
 2022-02-28 04:06:01.612412,ETHUSD,2615.69
 2022-02-28 04:07:02.552367,ETHUSD,2615.08
 2022-02-28 04:08:02.284092,ETHUSD,2617.26
 2022-02-28 04:09:01.924528,ETHUSD,   2621
 2022-02-28 04:10:01.664078,ETHUSD,2625.86
 2022-02-28 04:11:02.056039,ETHUSD,2632.21
 2022-02-28 04:12:01.775666,ETHUSD,2631.26
 2022-02-28 04:13:02.311193,ETHUSD,2630.56
 2022-02-28 04:14:02.028757,ETHUSD,2631.65
 2022-02-28 04:15:02.512567,ETHUSD,2630.15
 2022-02-28 04:16:02.238768,ETHUSD,2631.08
 2022-02-28 04:17:02.454532,ETHUSD,2631.22
 2022-02-28 04:18:02.27468 ,ETHUSD, 2625.6
 2022-02-28 04:19:02.471911,ETHUSD,2622.78
 2022-02-28 04:20:02.266693,ETHUSD,2619.78
 2022-02-28 04:21:02.199131,ETHUSD,2618.58
 2022-02-28 04:22:01.937314,ETHUSD,2616.83
 2022-02-28 04:23:02.173204,ETHUSD, 2620.1
 2022-02-28 04:24:01.880009,ETHUSD,2620.66
 2022-02-28 04:25:01.571372,ETHUSD,2621.33
 2022-02-28 04:26:01.873009,ETHUSD,2618.91
 2022-02-28 04:27:02.341913,ETHUSD,2620.88
 2022-02-28 04:28:02.081324,ETHUSD,2619.57
 2022-02-28 04:29:02.344616,ETHUSD,2620.18
 2022-02-28 04:30:02.105752,ETHUSD,2616.14
 2022-02-28 04:31:01.623093,ETHUSD,2617.02
 2022-02-28 04:32:02.417575,ETHUSD,2617.22
 2022-02-28 04:33:02.200688,ETHUSD,2611.32
 2022-02-28 04:34:02.007935,ETHUSD,2610.46
 2022-02-28 04:35:01.974483,ETHUSD,2611.84
 2022-02-28 04:36:01.791429,ETHUSD,2609.57
 2022-02-28 04:37:01.898199,ETHUSD,2610.39
 2022-02-28 04:38:01.639626,ETHUSD,2607.28
 2022-02-28 04:39:01.557621,ETHUSD,2607.08
 2022-02-28 04:40:02.35722 ,ETHUSD,2603.11
 2022-02-28 04:41:02.317502,ETHUSD,2607.95
 2022-02-28 04:42:02.055268,ETHUSD, 2608.6
 2022-02-28 04:43:01.752569,ETHUSD,2610.58
 2022-02-28 04:44:02.123081,ETHUSD,2610.47
 2022-02-28 04:45:02.1243  ,ETHUSD,2610.16
 2022-02-28 04:46:01.858562,ETHUSD,2610.04
 2022-02-28 04:47:01.999544,ETHUSD, 2610.8
 2022-02-28 04:48:01.790204,ETHUSD,2612.79
 2022-02-28 04:49:02.468529,ETHUSD,2612.95
 2022-02-28 04:50:01.641374,ETHUSD, 2615.4
 2022-02-28 04:51:01.558621,ETHUSD, 2613.4
 2022-02-28 04:52:02.331271,ETHUSD,2614.34
 2022-02-28 04:53:01.87669 ,ETHUSD,2613.57
 2022-02-28 04:54:01.660749,ETHUSD,2610.85
 2022-02-28 04:55:02.218137,ETHUSD,2609.48
 2022-02-28 04:56:01.996448,ETHUSD,2611.28
 2022-02-28 04:57:01.754588,ETHUSD,2608.88
 2022-02-28 04:58:02.525911,ETHUSD,2611.21
 2022-02-28 04:59:02.480039,ETHUSD,2610.58
 2022-02-28 05:00:02.282025,ETHUSD,2612.05
 2022-02-28 05:01:01.76241 ,ETHUSD,2607.11
 2022-02-28 05:02:02.49898 ,ETHUSD,2606.52
 2022-02-28 05:03:01.735195,ETHUSD,2610.19
 2022-02-28 05:04:02.540607,ETHUSD, 2612.1
 2022-02-28 05:05:02.212447,ETHUSD,2620.06
 2022-02-28 05:06:01.977055,ETHUSD,2618.06
 2022-02-28 05:07:03.189342,ETHUSD,2620.52
 2022-02-28 05:08:01.94815 ,ETHUSD,2620.36
 2022-02-28 05:09:02.218411,ETHUSD,2619.57
 2022-02-28 05:10:02.002236,ETHUSD, 2620.6
 2022-02-28 05:11:02.444363,ETHUSD,2618.05
 2022-02-28 05:12:02.168872,ETHUSD,2618.91
 2022-02-28 05:13:01.967485,ETHUSD,2618.14
 2022-02-28 05:14:01.734086,ETHUSD,2623.43
 2022-02-28 05:15:02.148531,ETHUSD,2621.97
 2022-02-28 05:16:01.880595,ETHUSD,2622.83
 2022-02-28 05:17:02.10964 ,ETHUSD,2622.74
 2022-02-28 05:18:01.884807,ETHUSD,2619.87
 2022-02-28 05:19:02.461903,ETHUSD,2620.61
 2022-02-28 05:20:02.289164,ETHUSD,2615.29
 2022-02-28 05:21:01.56745 ,ETHUSD,2617.28
 2022-02-28 05:22:02.290405,ETHUSD,2621.27
 2022-02-28 05:23:01.648772,ETHUSD,2620.84
 2022-02-28 05:24:02.43116 ,ETHUSD,2620.39
 2022-02-28 05:25:02.39061 ,ETHUSD,2621.61
 2022-02-28 05:26:02.191263,ETHUSD,2618.13
 2022-02-28 05:27:01.878771,ETHUSD,2616.31
 2022-02-28 05:28:02.567229,ETHUSD,2612.53
 2022-02-28 05:29:02.413856,ETHUSD,2616.17
 2022-02-28 05:30:02.160747,ETHUSD,2621.13
 2022-02-28 05:31:02.296897,ETHUSD, 2619.7
 2022-02-28 05:32:02.080245,ETHUSD,2610.04
 2022-02-28 05:33:02.012991,ETHUSD,2612.92
 2022-02-28 05:34:01.779149,ETHUSD, 2609.9
 2022-02-28 05:35:02.069313,ETHUSD,2609.36
 2022-02-28 05:36:01.849232,ETHUSD, 2608.9
 2022-02-28 05:37:02.39301 ,ETHUSD,2610.91
 2022-02-28 05:38:02.107476,ETHUSD,2610.04
 2022-02-28 05:39:02.216935,ETHUSD,2612.13
 2022-02-28 05:40:02.058029,ETHUSD, 2612.2
 2022-02-28 05:41:01.996183,ETHUSD,2608.58
 2022-02-28 05:42:01.776887,ETHUSD, 2609.8
 2022-02-28 05:43:01.885254,ETHUSD,2611.41
 2022-02-28 05:44:01.677961,ETHUSD, 2611.1
 2022-02-28 05:45:01.652672,ETHUSD,2613.86
 2022-02-28 05:46:02.398656,ETHUSD,2612.86
 2022-02-28 05:47:01.554391,ETHUSD,2611.45
 2022-02-28 05:48:02.354306,ETHUSD,2609.93
 2022-02-28 05:49:02.005703,ETHUSD,2610.15
 2022-02-28 05:50:01.825075,ETHUSD,2608.43
 2022-02-28 05:51:02.373969,ETHUSD,2610.19
 2022-02-28 05:52:02.116723,ETHUSD,2606.69
 2022-02-28 05:53:02.281084,ETHUSD,2606.03
 2022-02-28 05:54:02.169092,ETHUSD,2612.58
 2022-02-28 05:55:02.036501,ETHUSD,2610.96
 2022-02-28 05:56:01.789148,ETHUSD,2612.17
 2022-02-28 05:57:01.714602,ETHUSD,2611.09
 2022-02-28 05:58:02.431221,ETHUSD,2609.12
 2022-02-28 05:59:01.887472,ETHUSD,2612.16
 2022-02-28 06:00:01.653288,ETHUSD, 2610.6
 2022-02-28 06:01:02.453387,ETHUSD,2607.95
 2022-02-28 06:02:02.215611,ETHUSD,2613.25
 2022-02-28 06:03:01.854054,ETHUSD,2614.35
 2022-02-28 06:04:02.54739 ,ETHUSD, 2615.7
 2022-02-28 06:05:02.439962,ETHUSD,2612.01
 2022-02-28 06:06:02.19842 ,ETHUSD,2614.34
 2022-02-28 06:07:01.902003,ETHUSD,2615.14
 2022-02-28 06:08:01.599126,ETHUSD,2614.89
 2022-02-28 06:09:02.1707  ,ETHUSD,2601.99
 2022-02-28 06:10:01.880253,ETHUSD, 2589.1
 2022-02-28 06:11:01.576166,ETHUSD,2582.55
 2022-02-28 06:12:02.321213,ETHUSD,2576.25
 2022-02-28 06:13:02.015184,ETHUSD,2576.84
 2022-02-28 06:14:02.553425,ETHUSD,2582.73
 2022-02-28 06:15:02.056564,ETHUSD,2603.54
 2022-02-28 06:16:01.837063,ETHUSD,2619.62
 2022-02-28 06:17:02.164912,ETHUSD,2620.45
 2022-02-28 06:18:01.955057,ETHUSD,2617.15
 2022-02-28 06:19:02.053647,ETHUSD,2613.71
 2022-02-28 06:20:01.84155 ,ETHUSD,2584.49
 2022-02-28 06:21:01.742427,ETHUSD,2598.67
 2022-02-28 06:22:02.468811,ETHUSD,2603.26
 2022-02-28 06:23:01.858913,ETHUSD,2607.17
 2022-02-28 06:24:01.640478,ETHUSD,2598.55
 2022-02-28 06:25:01.732615,ETHUSD,2598.89
 2022-02-28 06:26:02.46684 ,ETHUSD,2595.56
 2022-02-28 06:27:01.748301,ETHUSD, 2587.5
 2022-02-28 06:28:02.455093,ETHUSD, 2592.9
 2022-02-28 06:29:01.710278,ETHUSD,2603.17
 2022-02-28 06:30:02.535595,ETHUSD,2601.87
 2022-02-28 06:31:02.085506,ETHUSD,2597.36
 2022-02-28 06:32:01.791422,ETHUSD,2596.63
 2022-02-28 06:33:02.02447 ,ETHUSD,2594.71
 2022-02-28 06:34:01.821445,ETHUSD, 2596.8
 2022-02-28 06:35:02.271719,ETHUSD,2598.56
 2022-02-28 06:36:01.991731,ETHUSD,2603.47
 2022-02-28 06:37:01.708215,ETHUSD, 2609.3
 2022-02-28 06:38:02.33986 ,ETHUSD,2607.36
 2022-02-28 06:39:01.877036,ETHUSD,2607.94
 2022-02-28 06:40:01.625215,ETHUSD,2608.71
 2022-02-28 06:41:01.59621 ,ETHUSD,2608.89
 2022-02-28 06:42:02.330818,ETHUSD,2608.21
 2022-02-28 06:43:02.112037,ETHUSD,2605.55
 2022-02-28 06:44:01.900325,ETHUSD,2599.84
 2022-02-28 06:45:01.70353 ,ETHUSD,2601.65
 2022-02-28 06:46:02.461331,ETHUSD,2597.62
 2022-02-28 06:47:02.263968,ETHUSD,2600.02
 2022-02-28 06:48:01.998418,ETHUSD,2606.18
 2022-02-28 06:49:01.801294,ETHUSD, 2606.9
 2022-02-28 06:50:02.554408,ETHUSD,2608.21
 2022-02-28 06:51:02.27821 ,ETHUSD,2607.76
 2022-02-28 06:52:02.028147,ETHUSD,2609.85
 2022-02-28 06:53:02.105515,ETHUSD,2613.48
 2022-02-28 06:54:01.849327,ETHUSD,2608.83
 2022-02-28 06:55:01.917265,ETHUSD,2610.87
 2022-02-28 06:56:01.617675,ETHUSD,2609.33
 2022-02-28 06:57:02.156703,ETHUSD,2607.59
 2022-02-28 06:58:01.937217,ETHUSD,2607.85
 2022-02-28 06:59:01.739982,ETHUSD,2607.64
 2022-02-28 07:00:02.575259,ETHUSD,2607.18
 2022-02-28 07:01:02.211286,ETHUSD,2600.48
 2022-02-28 07:02:01.986745,ETHUSD,2601.17
 2022-02-28 07:03:01.738496,ETHUSD,2602.27
 2022-02-28 07:04:02.498315,ETHUSD,2609.69
 2022-02-28 07:05:02.279267,ETHUSD,2610.03
 2022-02-28 07:06:02.033286,ETHUSD,2616.67
 2022-02-28 07:07:01.711562,ETHUSD,2614.93
 2022-02-28 07:08:02.424328,ETHUSD,2614.41
 2022-02-28 07:09:02.142674,ETHUSD,2613.43
 2022-02-28 07:10:01.871194,ETHUSD,   2616
 2022-02-28 07:11:02.037788,ETHUSD,2610.12
 2022-02-28 07:12:01.792308,ETHUSD,2605.79
 2022-02-28 07:13:02.464744,ETHUSD,2610.81
 2022-02-28 07:14:02.523424,ETHUSD, 2611.8
 2022-02-28 07:15:01.945099,ETHUSD,2611.12
 2022-02-28 07:16:01.741833,ETHUSD,2614.55
 2022-02-28 07:17:02.380631,ETHUSD,2617.64
 2022-02-28 07:18:02.176256,ETHUSD, 2617.7
 2022-02-28 07:19:02.412743,ETHUSD,2618.53
 2022-02-28 07:20:02.204396,ETHUSD,2618.92
 2022-02-28 07:21:02.233604,ETHUSD,2622.68
 2022-02-28 07:22:01.923777,ETHUSD, 2622.5
 2022-02-28 07:23:02.412113,ETHUSD,2626.52
 2022-02-28 07:24:02.122801,ETHUSD,2626.79
 2022-02-28 07:25:01.549805,ETHUSD,2626.19
 2022-02-28 07:26:02.341312,ETHUSD,2629.22
 2022-02-28 07:27:02.512895,ETHUSD, 2628.2
 2022-02-28 07:28:02.289675,ETHUSD,2625.08
 2022-02-28 07:29:02.551157,ETHUSD,2631.76
 2022-02-28 07:30:02.419027,ETHUSD,2637.58
 2022-02-28 07:31:02.094651,ETHUSD,2637.17
 2022-02-28 07:32:01.991252,ETHUSD,2639.14
 2022-02-28 07:33:02.141125,ETHUSD,2640.77
 2022-02-28 07:34:01.867582,ETHUSD,2647.11
 2022-02-28 07:35:02.122799,ETHUSD,2647.76
 2022-02-28 07:36:01.909861,ETHUSD,2645.77
 2022-02-28 07:37:02.067776,ETHUSD,2643.33
 2022-02-28 07:38:01.810437,ETHUSD,2641.75
 2022-02-28 07:39:02.058922,ETHUSD,2640.55
 2022-02-28 07:40:01.771752,ETHUSD, 2641.5
 2022-02-28 07:41:01.761403,ETHUSD,2642.31
 2022-02-28 07:42:02.47514 ,ETHUSD,2642.91
 2022-02-28 07:43:02.40054 ,ETHUSD,2644.63
 2022-02-28 07:44:02.114143,ETHUSD,2645.48
 2022-02-28 07:45:01.695103,ETHUSD,2645.01
 2022-02-28 07:46:02.462848,ETHUSD,2644.36
 2022-02-28 07:47:02.184573,ETHUSD,2640.26
 2022-02-28 07:48:01.960285,ETHUSD,2641.83
 2022-02-28 07:49:01.8631  ,ETHUSD, 2639.7
 2022-02-28 07:50:01.613787,ETHUSD,2636.32
 2022-02-28 07:51:02.479584,ETHUSD,2637.99
 2022-02-28 07:52:02.19278 ,ETHUSD,2634.72
 2022-02-28 07:53:01.939522,ETHUSD,2635.09
 2022-02-28 07:54:01.637288,ETHUSD, 2631.8
 2022-02-28 07:55:02.458125,ETHUSD,2633.13
 2022-02-28 07:56:02.154899,ETHUSD,2632.52
